"Mortality rate age 5-14 (10q5): the probability of dying between exact age 5 and exact age 15, expressed per 1,000 children aged 5",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Country_Name,Country_ISO,Series_Name,Series_Year,Indicator,Sex,Series_Type,Series_Category,Data_Collection_Method,Interval,Reference_Date,Estimates,Standard_Error_of_Estimates,Inclusion,DataCatalogID
Malawi,MWI,Demographic and Health Survey,2000,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,2,1993.5,33.1,5.14,1,1833
Malawi,MWI,Demographic and Health Survey,2000,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,2,1995.5,40.17,4.83,1,1833
Malawi,MWI,Demographic and Health Survey,2000,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,2,1997.5,22.06,3.44,1,1833
Malawi,MWI,Demographic and Health Survey,2000,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,2,1999.5,24.73,3.53,1,1833
Malawi,MWI,Census,1998,Mortality Rate age 5-14,Total,Household Deaths,Census,Household Deaths,1,1998.2,92.29,,0,1468
Malawi,MWI,Demographic and Health Survey,1992,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,3,1982.2,52.4,8.78,1,1834
Malawi,MWI,Demographic and Health Survey,1992,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,3,1985.2,40.11,7.22,1,1834
Malawi,MWI,Demographic and Health Survey,1992,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,3,1988.2,36.64,6.45,1,1834
Malawi,MWI,Demographic and Health Survey,1992,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,3,1991.2,28.53,4.49,1,1834
Malawi,MWI,Census,1987,Mortality Rate age 5-14,Total,Household Deaths,Census,Household Deaths,1,1987.2,50.31,,1,1245
Malawi,MWI,Family Formation Survey,1984,Mortality Rate age 5-14,Total,Household Deaths,Others,Household Deaths,1,1983.9,55.89,,1,712
Malawi,MWI,Census,1977,Mortality Rate age 5-14,Total,Household Deaths,Census,Household Deaths,1,1977.2,91.65,,1,1615
Malawi,MWI,Population Change Survey,1970-1972,Mortality Rate age 5-14,Total,Household Deaths,Others,Household Deaths,2,1971.1,93.84,,1,1847
Malaysia,MYS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1990.5,4.93,0.1,0,616
Malaysia,MYS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1991.5,4.86,0.1,1,616
Malaysia,MYS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1992.5,4.36,0.1,1,616
Malaysia,MYS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1993.5,4.35,0.1,1,616
Malaysia,MYS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1994.5,3.98,0.09,1,616
Malaysia,MYS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1995.5,3.87,0.09,1,616
Malaysia,MYS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1996.5,3.79,0.09,1,616
Malaysia,MYS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1997.5,3.87,0.09,1,616
Malaysia,MYS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1998.5,3.86,0.09,1,616
Malaysia,MYS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1999.5,4.72,0.09,0,616
Malaysia,MYS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2000.5,3.21,0.08,1,616
Malaysia,MYS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2001.5,3.09,0.08,1,616
Malaysia,MYS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2002.5,3.16,0.08,1,616
Malaysia,MYS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2003.5,3.14,0.08,1,616
Malaysia,MYS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2004.5,3.12,0.08,1,616
Malaysia,MYS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2005.5,3,0.07,1,616
Malaysia,MYS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2006.5,2.86,0.07,1,616
Malaysia,MYS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2007.5,2.87,0.07,1,616
Malaysia,MYS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2008.5,2.7,0.07,1,616
Malaysia,MYS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2009.5,2.79,0.07,1,616
Malaysia,MYS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2010.5,2.71,0.07,1,616
Malaysia,MYS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2011.5,2.61,0.07,1,616
Malaysia,MYS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2012.5,2.61,0.07,1,616
Malaysia,MYS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2013.5,2.49,0.07,1,616
Malaysia,MYS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2014.5,2.64,0.07,1,616
Malaysia,MYS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2015.5,2.7,0.07,1,616
Malaysia,MYS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2016.5,2.55,0.07,1,616
Malaysia,MYS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2017.5,2.72,0.07,1,616
Malaysia,MYS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2018.5,2.58,0.07,1,616
Malaysia,MYS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2019.5,2.48,0.07,1,616
Malaysia,MYS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2020.5,1.67,0.06,1,616
Malaysia,MYS,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2021.5,1.66,0.06,1,616
Malaysia,MYS,World Fertility Survey,1974,Mortality Rate age 5-14,Total,Direct,WFS,Full Birth Histories,4,1964.6,11.69,2.19,1,16
Malaysia,MYS,World Fertility Survey,1974,Mortality Rate age 5-14,Total,Direct,WFS,Full Birth Histories,4,1968.6,10.36,2.02,1,16
Malaysia,MYS,World Fertility Survey,1974,Mortality Rate age 5-14,Total,Direct,WFS,Full Birth Histories,4,1972.6,10.5,1.61,1,16
Maldives,MDV,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1984.5,13.89,1.53,0,617
Maldives,MDV,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1985.5,10.45,1.29,0,617
Maldives,MDV,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1986.5,10.03,1.24,0,617
Maldives,MDV,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1987.5,9.1,1.16,0,617
Maldives,MDV,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1988.5,11.98,1.29,0,617
Maldives,MDV,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1989.5,9.33,1.09,0,617
Maldives,MDV,Recalculated VR Submitted to WHO/UNIGME 2023 version (adjusted),2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1989.5,9.33,1.09,1,617
Maldives,MDV,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1990.5,9.43,1.07,0,617
Maldives,MDV,Recalculated VR Submitted to WHO/UNIGME 2023 version (adjusted),2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1990.5,9.43,1.07,1,617
Maldives,MDV,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1991.5,8.43,1.01,0,617
Maldives,MDV,Recalculated VR Submitted to WHO/UNIGME 2023 version (adjusted),2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1991.5,8.43,1.01,1,617
Maldives,MDV,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1992.5,8.49,1.02,0,617
Maldives,MDV,Recalculated VR Submitted to WHO/UNIGME 2023 version (adjusted),2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1992.5,8.49,1.02,1,617
Maldives,MDV,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1993.5,6.33,0.88,0,617
Maldives,MDV,Recalculated VR Submitted to WHO/UNIGME 2023 version (adjusted),2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1993.5,6.33,0.88,1,617
Maldives,MDV,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1994.5,7.62,0.96,0,617
Maldives,MDV,Recalculated VR Submitted to WHO/UNIGME 2023 version (adjusted),2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1994.5,7.62,0.96,1,617
Maldives,MDV,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1995.5,7.25,0.93,1,617
Maldives,MDV,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1996.5,4.31,0.72,1,617
Maldives,MDV,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1997.5,5.67,0.84,1,617
Maldives,MDV,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1998.5,5.33,0.83,1,617
Maldives,MDV,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1999.5,5.65,0.87,1,617
Maldives,MDV,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2000.5,3.88,0.73,1,617
Maldives,MDV,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,2,2002,3.78,0.53,1,617
Maldives,MDV,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,2,2004,4.52,0.61,0,617
Maldives,MDV,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,2,2006,4.03,0.6,1,617
Maldives,MDV,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,2,2008,3.5,0.57,1,617
Maldives,MDV,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,2,2010,3.76,0.57,1,617
Maldives,MDV,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,2,2012,3.42,0.52,1,617
Maldives,MDV,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,2,2014,1.99,0.38,1,617
Maldives,MDV,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,2,2016,2.88,0.44,1,617
Maldives,MDV,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,3,2018.5,1.34,0.24,1,617
Maldives,MDV,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2020.5,0.86,0.33,1,617
Maldives,MDV,Demographic and Health Survey,2016-2017,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,12,2010.2,3.96,0.9,1,5953
Maldives,MDV,Demographic and Health Survey,2009,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,12,2003,5.19,0.92,1,4699
Mali,MLI,Demographic and Health Survey,2018,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,2,2007.6,28.5,5.09,1,7626
Mali,MLI,Demographic and Health Survey,2018,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,2,2009.6,22.93,5.12,1,7626
Mali,MLI,Demographic and Health Survey,2018,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,2,2011.6,27.71,4.87,1,7626
Mali,MLI,Demographic and Health Survey,2018,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,2,2013.6,22.31,3.75,1,7626
Mali,MLI,Demographic and Health Survey,2018,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,2,2015.6,21.72,3.46,1,7626
Mali,MLI,Demographic and Health Survey,2018,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,2,2017.6,20.57,3.14,1,7626
Mali,MLI,Multiple Indicator Cluster Survey,2015,Mortality Rate age 5-14,Total,Direct,MICS,Full Birth Histories,2,2004.6,28.49,5.46,1,5677
Mali,MLI,Multiple Indicator Cluster Survey,2015,Mortality Rate age 5-14,Total,Direct,MICS,Full Birth Histories,2,2006.6,23.19,4.55,1,5677
Mali,MLI,Multiple Indicator Cluster Survey,2015,Mortality Rate age 5-14,Total,Direct,MICS,Full Birth Histories,2,2008.6,23.56,4.97,1,5677
Mali,MLI,Multiple Indicator Cluster Survey,2015,Mortality Rate age 5-14,Total,Direct,MICS,Full Birth Histories,2,2010.6,17.89,2.68,1,5677
Mali,MLI,Multiple Indicator Cluster Survey,2015,Mortality Rate age 5-14,Total,Direct,MICS,Full Birth Histories,2,2012.6,23.77,2.99,1,5677
Mali,MLI,Multiple Indicator Cluster Survey,2015,Mortality Rate age 5-14,Total,Direct,MICS,Full Birth Histories,2,2014.6,23.06,3.64,1,5677
Mali,MLI,Demographic and Health Survey,2012-2013,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,2,2001.8,30.14,6.18,0,5460
Mali,MLI,Demographic and Health Survey,2012-2013,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,2,2003.8,18.32,4.43,0,5460
Mali,MLI,Demographic and Health Survey,2012-2013,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,2,2005.8,15.49,3.38,0,5460
Mali,MLI,Demographic and Health Survey,2012-2013,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,2,2007.8,21.47,3.33,0,5460
Mali,MLI,Demographic and Health Survey,2012-2013,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,2,2009.8,19.04,2.93,0,5460
Mali,MLI,Demographic and Health Survey,2012-2013,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,2,2011.8,21.47,3.23,0,5460
Mali,MLI,Census,2009,Mortality Rate age 5-14,Total,Household Deaths,Census,Household Deaths,1,2008.8,12.14,,0,2441
Mali,MLI,Demographic and Health Survey,2006,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,2,1995.3,30.29,5.18,1,1682
Mali,MLI,Demographic and Health Survey,2006,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,2,1997.3,42.88,5.75,1,1682
Mali,MLI,Demographic and Health Survey,2006,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,2,1999.3,52.75,11.69,1,1682
Mali,MLI,Demographic and Health Survey,2006,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,2,2001.3,29.18,3.64,1,1682
Mali,MLI,Demographic and Health Survey,2006,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,2,2003.3,29.15,3.65,1,1682
Mali,MLI,Demographic and Health Survey,2006,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,2,2005.3,24.29,3.05,1,1682
Mali,MLI,Demographic and Health Survey,2001,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,2,1990,39.01,6.57,1,1714
Mali,MLI,Demographic and Health Survey,2001,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,2,1992,44.65,8.13,1,1714
Mali,MLI,Demographic and Health Survey,2001,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,2,1994,33.05,4.7,1,1714
Mali,MLI,Demographic and Health Survey,2001,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,2,1996,39.04,4.89,1,1714
Mali,MLI,Demographic and Health Survey,2001,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,2,1998,40.78,4.34,1,1714
Mali,MLI,Demographic and Health Survey,2001,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,2,2000,31.31,3.62,1,1714
Mali,MLI,Census,1998,Mortality Rate age 5-14,Total,Household Deaths,Census,Household Deaths,1,1997.8,32.1,,1,904
Mali,MLI,Demographic and Health Survey,1995-1996,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,2,1984.8,45.96,7.2,1,1715
Mali,MLI,Demographic and Health Survey,1995-1996,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,2,1986.8,49.82,6.59,1,1715
Mali,MLI,Demographic and Health Survey,1995-1996,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,2,1988.8,42.48,5.87,1,1715
Mali,MLI,Demographic and Health Survey,1995-1996,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,2,1990.8,37.03,4.52,1,1715
Mali,MLI,Demographic and Health Survey,1995-1996,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,2,1992.8,32.35,3.74,1,1715
Mali,MLI,Demographic and Health Survey,1995-1996,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,2,1994.8,31.58,3.55,1,1715
Mali,MLI,Demographic and Health Survey,1987,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,3,1976.7,51.99,13.87,1,1784
Mali,MLI,Demographic and Health Survey,1987,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,3,1979.7,42.91,8.26,1,1784
Mali,MLI,Demographic and Health Survey,1987,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,3,1982.7,42.85,8.58,1,1784
Mali,MLI,Demographic and Health Survey,1987,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,3,1985.7,48.74,6.27,1,1784
Mali,MLI,Census,1987,Mortality Rate age 5-14,Total,Household Deaths,Census,Household Deaths,1,1986.8,32.96,,0,1324
Mali,MLI,Census,1976,Mortality Rate age 5-14,Total,Household Deaths,Census,Household Deaths,1,1976.4,50.75,,1,1427
Malta,MLT,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1955.5,5.27,0.79,0,618
Malta,MLT,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1956.5,5.04,0.79,0,618
Malta,MLT,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1957.5,4.04,0.71,0,618
Malta,MLT,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,2,1959,3.61,0.47,0,618
Malta,MLT,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,2,1961,3.56,0.48,0,618
Malta,MLT,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1962.5,4,0.71,0,618
Malta,MLT,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,2,1964,2.68,0.42,0,618
Malta,MLT,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,2,1966,2.07,0.39,0,618
Malta,MLT,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,2,1968,3.09,0.52,0,618
Malta,MLT,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,2,1970,2.69,0.52,0,618
Malta,MLT,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,2,1972,3.39,0.61,0,618
Malta,MLT,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,3,1974.5,2.62,0.44,0,618
Malta,MLT,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,3,1977.5,2.6,0.41,0,618
Malta,MLT,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,2,1980,2.46,0.47,0,618
Malta,MLT,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,4,1983,1.34,0.24,0,618
Malta,MLT,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,2,1986,3.02,0.52,0,618
Malta,MLT,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,6,1990,1.34,0.2,0,618
Malta,MLT,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,6,1996,1.05,0.18,1,618
Malta,MLT,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,5,2001.5,1.18,0.22,1,618
Malta,MLT,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,5,2006.5,1.37,0.26,1,618
Malta,MLT,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,7,2012.5,0.97,0.19,1,618
Malta,MLT,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,7,2019.5,0.81,0.16,1,618
Marshall Islands,MHL,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,4,1988,4.45,0.81,0,4920
Marshall Islands,MHL,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,4,1992,3.89,0.75,0,4920
Marshall Islands,MHL,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,3,1995.5,5,0.98,0,4920
Marshall Islands,MHL,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,4,1999,4.39,0.8,0,4920
Marshall Islands,MHL,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,4,2003,4.9,0.87,0,4920
Marshall Islands,MHL,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,2,2006,3.92,1.13,0,4920
